rank,Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+
40,Jameson Taillon,3 Tms,1151.2,91.91463947484053,68.38805765043456,133.87623174307492,109.68742107597147,94.08743307152497,70.0536750391851,100.55744990229903,92.3468693320035,96.743270912891,101.74614309482573,95.41743035919518,98.17716305394195,98.4875276548379,101.99813307599435,93.29528567545678,106.10145288108282
41,Eduardo Rodriguez,3 Tms,1095.2,105.31644079782478,98.88676317825936,106.61617150032197,93.88478233558087,105.0856050380281,98.62777118473768,102.85837621671219,102.4862267255339,105.8783141868638,102.60728384293354,93.97993869804525,94.26660522610194,95.90252301028961,104.7371238710263,97.48339124159673,100.49260327401753
42,Jon Gray,2 Tms,1000.2,100.82973683145366,88.5220727025361,113.78483202279554,100.41955611192168,101.21113419414954,88.87059681033594,104.27262882453432,100.5154055117671,105.02281490903012,97.80064891725686,97.65040620952155,92.5140932974443,92.9093105149749,104.7435050977013,104.83759456283317,91.14377525624845
43,Freddy Peralta,2 Tms,873.2,125.90949016137405,103.96232092904863,121.40911229599101,99.19063174649959,130.0226128327506,107.30600097549853,82.04782285151867,85.79459419826371,88.35118984966216,105.92650942304849,85.50368580903451,89.2623671871422,91.30510556387772,92.41385947408557,85.75425929208703,121.20358897444919
44,Jose Quintana,8 Tms,1123.1,92.07656636178936,96.67066660983573,95.33631251905015,87.86138789861745,92.39203539642223,96.93374335364095,101.34234798223632,100.2952123328105,100.1547584156506,99.60112381018436,97.21186729519374,96.83772230780376,100.67852663674611,103.52544245283238,102.51288587693375,94.79714825085796
45,Lucas Giolito,4 Tms,1137.1,107.82205313590556,105.19120642596009,102.9391706760315,112.16739607682791,109.58171273654528,106.82259273782424,94.32723423725933,96.05329837737443,95.03536221541138,100.80121588553406,100.04717384989121,99.7033478541597,98.67036405431647,102.9974657913411,90.91770635052237,108.59958024448713
46,Jack Flaherty,4 Tms,1007.0,117.51454785197876,99.68949768921074,117.00418263396544,100.72356027246461,120.01755907041944,101.89890280398957,92.28156818531062,92.79322636857275,97.73568858256871,104.75240445890563,92.45650509283665,93.92124500389235,88.91074861745396,111.82330867665591,93.50378683046901,101.06171996718301
47,Trevor Bauer,3 Tms,740.2,126.5395279487232,93.66737578012251,135.65588952625552,88.33963738946522,130.7285818243657,96.77900038896028,88.21309884944498,87.72825586847026,97.71369370081922,107.35200025513319,74.35698278330656,81.5307737518008,83.96140251123092,99.68346538858228,94.56270482037928,107.00147673469607
48,Tyler Glasnow,3 Tms,694.2,131.5958783896754,95.23453107593531,138.0839615441804,94.61680133573495,138.86701957994885,100.52666004006538,82.58206569902515,83.37080283483117,92.09097213399305,101.32638692155165,87.50408261174924,80.53402620462003,74.24724793250506,89.98600332050766,108.3249403042333,96.06965577069812
49,Kyle Freeland,COL,1269.2,77.92531659261817,84.57538488891569,91.85263588812774,107.16740823444202,76.61846502052806,83.21063761659083,113.23957355737595,108.08983175011133,105.82798271275628,100.21986141556934,93.94783885871688,103.19016454749841,108.05138306500987,100.09297026215987,103.23303704979377,95.86123615830694
