rank,Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+
95,Coleman Crow,MIL,5.1,79.91174142911075,46.77672933958336,170.83652304853072,0.0,86.35017957834934,50.545500239469874,84.9778865080918,72.3090278496106,87.91953828189712,83.15762612494764,85.66758849752809,53.003603714631396,98.46739198175725,66.0678305512901,100.70561537688467,116.24324378683362
96,Peter Lambert,HOU,5.0,162.6871034369071,45.10120960715412,360.71559531443415,0.0,145.90483341888867,40.44871709290017,141.46341627939057,119.27194009464961,186.7672571899077,83.91663264733636,171.4865538978932,42.703897804436835,55.556148436875944,200.7397382870233,110.82920989365867,39.25049414050633
97,Eduardo Rodriguez,ARI,23.0,64.85590222168098,97.62099454220457,66.43642560625686,77.38758244423899,66.11185625384054,99.51145489010523,92.7919450375715,93.89693491526432,84.20462821364792,120.99654594679797,48.80168806035568,107.57687305029593,114.616363886613,115.84496305706213,97.74948179634359,94.63246446001412
98,Spencer Arrighetti,HOU,6.0,169.4657327467782,150.33736535718037,112.72362353576068,0.0,162.11648157654298,143.8176629320211,60.627178405453094,86.96912298568199,94.5964029922909,124.32093713099218,35.72636539539442,68.09601635287213,94.96889945175633,47.44757410564588,109.14997943708613,115.96736955015568
99,Kyle Harrison,MIL,14.2,108.97055472283694,68.03887793336668,160.15924035799753,121.35780500282118,113.33461097992006,70.76370054754892,94.41987389787975,84.14141285721433,95.04814949394283,118.53608974708065,77.87962464084708,100.41796912288328,89.08846473731832,171.41923585354968,68.43315941547303,100.53469722861873
100,Brady Singer,CIN,17.2,84.43504555364257,42.3638293447792,199.30927686147976,151.1248126646498,75.55640701772106,37.909124914238525,145.21537567838467,130.97483980418346,136.13347863003423,99.70938378303725,134.55091748591565,108.14800756545829,89.46536439773745,146.36565488728024,109.78018709946681,65.40279206775932
101,Foster Griffin,WSN,20.2,97.95632537827173,84.49989572476998,115.92478348501464,129.18733918361335,99.00494725172784,85.40446691011458,102.18859769960405,97.03404747705152,98.71667456213008,121.57547672763987,76.80498476967664,106.60711690504756,99.76905642773595,107.5001985943656,89.73284845902528,108.0808852597681
102,Jacob Latz,TEX,4.0,76.25957973605018,56.37651200894265,135.26834824291282,0.0,93.7959643094488,69.34065856694973,0.0,18.636240639789,0.0,139.86105441222725,0.0,57.49223446290564,106.84881624365421,0.0,96.05198201989819,153.0769279898978
103,Aaron Ashby,MIL,2.1,182.65542297854032,0.0,,0.0,181.33537756787206,0.0,127.46682976213765,99.16667436477348,175.8390765637942,46.198681134327785,195.8116458574297,-9.422266718464538,35.00752539442737,0.0,115.09213185929677,132.849421470667
104,Adrian Houser,SFG,21.2,54.094102634534956,80.59990397069646,67.1143483221903,82.14990123651913,49.37349385184589,73.56622334151126,123.3549965440042,121.0341898192406,109.89942285237137,81.78027402839224,139.38486305525174,113.2165786390743,110.8568383650529,125.52887804745119,117.96943515577915,66.4247107353335
105,José Suarez,ATL,3.2,174.35291023052542,204.11666034475803,85.41826152426536,0.0,151.11281448878054,176.90925243032783,141.62981084681962,168.28284759902456,195.37675173754917,69.2980217707897,246.1551265865968,57.20155844489373,65.51856447262374,176.18088129392606,127.88014638244958,29.522093630626127
106,Reynaldo López,ATL,20.2,97.95632537827173,96.57130939973712,101.43418556006512,129.18733918361335,102.54083841929176,101.09100154039525,84.97788650809179,85.8378112296994,79.62524221756719,111.99680285068266,54.59084690016013,112.83179953365435,106.75847643770055,94.3826147712472,82.20866558089993,123.36017700399111
107,Kumar Rocker,TEX,14.2,97.057651144127,107.62789122807031,90.17889882860854,117.21379435561371,91.46273110292793,101.42364953992417,107.89582597580636,111.81744868588986,104.8626792860279,110.78103306902081,103.16598877099052,110.42309651558489,107.0339384752373,46.39318356996486,128.06930927982089,96.38176927668778
108,Garrett Crochet,BOS,19.0,117.73409392302388,83.08117976225165,141.7096981205939,135.72123649860916,104.67085851914051,73.86287536670064,120.50587312688825,117.70257836971612,123.8762420137143,75.09318348222962,172.2702823076855,110.2109401937685,92.87011906186368,143.97884649782242,99.36411922328467,79.17772122452715
109,Anthony Kay,CHW,10.1,108.23941681570375,130.93901174634067,82.66399057786134,83.18398972133727,106.99687775297546,129.43589644466513,68.82004035213596,86.56835426973161,69.37069552768001,133.2010041488408,41.14521677840099,107.038723975194,108.68083097195567,160.591790525234,83.12190748027649,88.31361226261362
110,Tatsuya Imai,HOU,8.2,152.51918796842497,286.21926829116353,53.28753108910459,0.0,129.3247386425604,242.69230644047786,92.83536693335006,154.82418193446205,127.78812334046317,88.33329747198417,173.13549541821507,103.4984944610077,121.83990416205967,82.40894488385477,139.0226054540084,67.13900331635193
111,Brandon Young,BAL,5.0,40.67177585922678,90.20241921430824,45.08944941430427,0.0,48.63494447296289,107.86324719901582,53.04878110477146,59.635970047324804,49.550496805485714,139.86105441222725,0.0,85.6854876918835,124.30838632946184,0.0,137.21711706837024,109.34066270413945
112,J.T. Ginn,ATH,9.1,76.25958233343609,120.80681556238986,63.125229180025975,92.09655185249404,87.5429001388761,138.68131713389946,42.439024883817176,63.895684369836324,31.53213433076364,127.14641308931014,44.42182041662156,109.42304004989593,109.67837090331682,0.0,141.894973220186,104.3706326971914
113,Bubba Chandler,PIT,20.0,90.56663920668697,162.15932644413238,55.85040173629795,88.99572405452163,90.66768878393601,162.34025532121223,76.7161475420273,100.26851742283273,72.98980536610327,107.53141295878783,77.87275519460704,116.01732582062841,120.93150802483355,97.87826738551448,93.77877401379637,108.24767664562913
114,Shane McClanahan,TBR,13.2,96.71947148176493,181.5048763749636,53.28753108910459,62.89520692689765,96.44556792735258,180.99087166181664,44.20731758730956,87.27215534872961,40.80629148687059,76.63619413142402,92.7529032832471,108.4828111266645,118.84937167406682,94.89514873321508,101.87331420531504,100.50505349107507
115,Jake Irvin,WSN,19.0,117.76466456042074,144.43340128174128,81.53561326927974,140.51955759611815,109.42652078980608,134.20701897527053,96.30827137583734,113.66471068689891,96.5391008585537,89.41680224018153,155.14991433568645,119.79249751935241,114.18803753335123,117.45392086261737,72.46541616829597,123.00872332809278
116,Martín Pérez,ATL,16.0,46.61517972183321,93.55345310294605,49.827319194015374,55.62232488179676,48.821062877500474,97.98050910365575,81.99620627973768,81.95022667827757,71.77105165869152,110.24685275416724,70.51317507679481,114.94796214846636,129.0488668111301,132.1356611025802,91.11460431188186,94.1016733645899
117,Mason Englert,TBR,3.2,55.46152215207818,61.50166012840174,90.17889882860854,0.0,46.07521020776918,51.093116225687666,165.04065232595565,162.64358287615997,151.74839646680002,69.93052720611362,172.8577053227647,68.04282932686657,131.50544375979084,228.34145266683535,30.016244381218176,111.61859332596715
118,Cody Ponce,TOR,2.1,130.73072592959113,96.64546232508671,135.26834824291282,0.0,131.31435020831415,97.07692257619115,47.15447209313018,63.89569089865933,57.80891293973334,69.93052720611362,91.89391802330854,44.57142317223556,87.1637151648835,0.0,120.0649775248727,127.56410665824818
119,Sonny Gray,BOS,20.1,55.006910833522724,44.36184620878689,123.99598588933675,126.82147890271374,54.71431258679756,44.125873457009966,112.48898161975636,95.3197896806263,95.510377900429,98.14810822450407,100.60866549370371,112.5741769534881,101.21785103016809,79.7382846523196,133.40553044978637,74.41239538055929
120,Logan Henderson,MIL,2.0,159.82347333199957,124.73793747059474,128.12739228639805,0.0,151.11281448878054,117.93950197403706,159.33353720267206,154.25925021793427,211.00689187655303,69.2980217707897,228.4468890435784,38.90744315061193,73.54396293953252,211.41705776412834,46.036852743718704,106.2795371765336
121,Robbie Ray,SFG,22.1,114.50040532418451,111.70562200535545,102.50191382911842,159.39532813955074,123.63775710293936,120.61994464586799,70.81490542340981,79.43200650041476,63.30206756296592,135.40992756304752,62.41113168627981,119.21187814200636,101.28550349516385,107.6660938597946,59.677401645143135,142.6901193475424
122,Sean Burke,CHW,14.1,70.9391455138337,94.3978826667141,75.14908232711416,119.9396940107637,67.34069204414628,89.609466694709,117.07317209328876,114.41785204701543,105.56410188994785,90.00958941228599,133.48272468794252,116.99506560112856,111.47571680514233,68.07695451465597,130.50541014431386,83.19398247009495
123,Zach Pop,PHI,2.0,53.274491110666524,0.0,,0.0,50.37093816292685,0.0,141.62981084681962,115.69443766345069,131.87930742284567,92.39736226865557,111.54762658565964,50.60486324259315,86.0955699764218,66.0678305512901,143.86516482412094,66.4247107353335
124,Colin Rea,CHC,5.0,42.61959288853322,99.7903499764758,42.70913076213268,0.0,45.333844391968015,106.14555188277892,49.98699206358339,61.703700087173694,46.890420417011796,110.87683483326352,46.17534572855652,103.4439179607964,136.301998123979,70.47235241186189,122.76494057318845,88.56628089187839
125,Noah Schultz,CHW,4.1,93.85795117590156,208.1594442265817,45.08944941430427,0.0,87.5429001388761,194.1538451523823,79.57317165715719,120.4187945063529,86.7133694096,59.94045181103394,147.173268085861,94.86054809805172,112.60719258538634,284.68544724349186,65.4899875661997,46.38694766698534
126,Erick Fedde,CHW,14.2,76.25958304181408,92.25247819548883,82.66399057786134,117.21379435561371,77.65902394962954,93.9454084123438,86.44986550407201,86.40439216636942,76.13856826208782,94.96738253061902,101.46035601429246,117.57962466683736,118.95164503360024,121.37751608858471,83.76626331684864,106.7978566956055
127,Mason Montgomery,PIT,1.0,106.54898222133305,0.0,,0.0,113.33461097992003,0.0,106.22235813511472,77.12962510896713,117.22605104252948,138.5960435415794,0.0,26.53242893488657,95.56153933973278,0.0,76.72808782946974,177.13256178375678
128,Riley Martin,CHC,1.0,106.54898222133305,0.0,,0.0,151.11281448878054,0.0,0.0,0.0,0.0,,0.0,26.867599143926533,95.56153933973278,0.0,0.0,265.698842941334
129,Ryne Nelson,ARI,20.1,99.562174610905,98.15445334164288,101.43418556006512,175.0735663286414,100.15616758969392,98.74004739907473,70.81490542340981,79.65847399414122,57.54733414815083,62.99820153421097,88.32306477841534,127.89651901311572,108.64901342754906,91.12804208503367,75.4051896324775,132.849421470667
130,Cole Sulser,TBR,2.0,50.83971982403346,112.7530240178853,45.08944941430427,0.0,48.63494447296289,107.86324719901582,159.14634331431438,149.089925118312,148.65149041645716,139.86105441222725,0.0,86.04197821984174,136.46639110360445,74.56047389282828,102.9128377412452,109.34066270413945
131,Braydon Fisher,TOR,1.0,0.0,0.0,,0.0,0.0,0.0,106.09756220954291,74.544962559156,86.7133694096,139.86105441222725,0.0,74.60321883797998,140.93369246853533,130.48083009533445,60.03248876243635,127.56410665824818
132,Cody Bolton,HOU,5.1,114.38937642221343,253.69431916160167,45.08944941430427,0.0,101.01103828507665,224.0236667367725,89.34531554487825,139.77181312946678,106.72414696566155,89.00248912055878,160.7686538618334,116.2021808409732,140.13159409902164,142.34272336078428,87.31998350164291,92.77389558909891
133,Cade Horton,CHC,7.1,58.11762918551304,68.03887793336668,85.41826152426536,121.35780500282118,69.74437560404904,81.65042354540944,70.81490542340981,63.10605964291075,55.52812944119817,120.51829867757493,62.966383268459914,116.20663942335511,93.35316802504305,105.70852888206417,126.60134504522644,66.4247107353335
134,Jordan Leasure,CHW,1.1,0.0,169.1295763504612,0.0,0.0,0.0,194.1538451523823,0.0,55.90873524904821,0.0,139.86105441222725,0.0,125.43463487803388,177.93102028694386,0.0,120.0649775248727,127.56410665824818
135,Zach Eflin,BAL,3.2,194.11532753227365,123.00332025680348,157.81307295006494,234.42761919771957,180.2353822526439,114.2081434078267,113.17073302351245,121.98268715711997,148.65149041645716,139.86105441222725,58.97523674411471,108.6604619338904,41.77768302737127,130.48083009533445,120.0649775248727,63.78205332912409
136,Emmet Sheehan,LAD,20.0,95.8940885717862,99.79035473485071,96.09554421479852,177.99144810904326,94.88479032427117,98.74004739907473,108.9460083437074,107.98148030151218,100.47947232216812,92.80985056607963,148.12174053591545,123.22391372576827,96.1368565361117,140.94470482372378,92.07370548743741,88.56628089187839
137,Mason Fluharty,TOR,1.0,0.0,225.5060480357706,0.0,0.0,0.0,161.79487031313909,169.7560995352687,223.634887677468,138.74139105536003,93.24070284824414,214.41911284209678,144.67739917786622,277.2731973680598,0.0,48.025991009949095,204.10257065319706
138,Slade Cecconi,CLE,19.2,93.06254099149702,114.6640959284326,81.1610089457477,131.1205142747743,89.53251126691538,110.31468412790954,96.19512306998558,102.34139258461612,89.92497568402963,97.57747973791699,120.63215894665986,127.85877816995041,114.1314919322432,74.56047389282828,115.77694257896583,95.67307999368613
139,Patrick Corbin,TOR,9.2,94.66707072623845,46.65642680016191,202.90252236436922,177.84162300984173,96.08367083075248,47.35459559727899,114.70006725355992,92.53858029768796,106.72414696566155,112.38834721561916,110.90644497133475,122.93024294053888,104.84963687962828,115.9829599687588,71.14961623988607,122.83950999251057
140,Simeon Woods Richardson,MIN,20.2,54.119703413086306,76.38108313607317,70.85484906029696,166.36796408839638,52.335429259570255,73.86287536670064,129.81348787991135,119.03147613533818,109.0110929720686,91.87952471672476,143.29473208737517,134.1568298651322,123.47287586124895,107.24451785797775,88.81518868625342,108.3421179208093
141,Chris Paddack,MIA,14.2,101.7058510746478,17.00971948334167,597.9278306698575,242.71561000564236,97.64212620833939,16.330084496790786,134.8855341398282,110.43560437509382,125.04112111203145,84.5097825695555,183.0209799526059,127.92387991661155,86.11457550963675,121.12435565833675,81.52359324687902,110.70785104842327
142,Jimmy Herget,COL,2.0,0.0,124.73793747059474,0.0,0.0,0.0,117.93950197403706,60.6984903629227,77.12962510896713,50.23973616108406,92.39736226865557,99.6602392085013,144.38943450606607,221.07760970862574,0.0,76.72808782946974,177.13256178375678
143,Matt Waldron,SDP,3.2,116.23527348701694,68.038886781586,170.83652304853072,242.71564156996286,86.35017957834934,50.545500239469874,178.90081370124585,189.31820354890263,175.83907656379424,64.4632760561814,385.4893411160996,153.2658650949051,128.93266129459994,70.47235241186189,92.07370548743741,123.99279319548997
144,Dean Kremer,BAL,11.0,147.89736676082464,41.00109964286738,360.71559531443415,312.57010473208686,162.87051177430766,45.15205613171682,82.8078534318384,67.7681477810509,66.06732907398096,95.3598097120868,98.29204419680677,132.50240484846898,55.26713035351857,83.50773126101406,86.44678381790834,122.46154239191824
145,Shane Drohan,MIL,2.2,79.91175571844703,374.2139016313309,21.35456538106634,0.0,60.445125704844536,283.05480431310673,115.87893614739787,202.46531418253122,117.22605104252948,79.1977391072185,257.0028114482709,151.6767567895926,177.86615454893914,132.1356611025802,115.09213185929677,66.4247107353335
146,Tomoyuki Sugano,COL,20.2,77.33394108810926,60.3570683748357,128.12739228639805,215.31223197268892,79.0706585280029,61.71252922637588,99.66542244776196,89.56988997881678,80.71301875059407,122.29062662987661,86.80085617449296,130.53765585683453,108.59059959663972,72.07399677284643,94.16628968213514,120.77220119204337
147,Shane Smith,CHW,8.1,134.21688081531906,243.54656904088944,55.10932705190758,103.14815030074736,98.26243852940884,178.30455129413446,130.58161502712977,187.85333431321715,141.3106760749037,67.89371570557553,255.1003515600015,131.6557911856746,137.57706931201713,96.65246664063233,106.7244243598291,94.49193076346968
148,Mike Burrows,HOU,22.0,83.19227240925173,71.75192748538021,115.94429847460124,195.35632392602287,76.49379599562253,65.97460752892754,147.41977064904916,135.53630143744226,134.88746352604446,102.83901050672759,155.8968739378504,133.3797327205009,113.17845114721862,88.11692378641949,93.55712519748383,112.65401612714756
149,Cole Ragans,KCR,16.2,97.61226613484536,135.3036344667699,72.14311906288684,154.72220829789657,104.52883592138721,144.89092888494665,96.79075850695143,102.8720526237918,91.27723095747369,111.59126675875109,86.90052387933636,128.669843910908,106.11431718648485,63.64918514503171,111.27973523181423,105.78486884899128
150,Kodai Senga,NYM,17.1,135.23525658633739,143.9283999476723,93.9600876766919,205.3747530912978,121.62738697291758,129.44579443532632,135.72856872820213,146.84295088363746,145.25836759617783,75.87374639861103,229.99382663333532,132.47647331559412,100.23020072423303,140.22559930012716,65.76693232660939,119.29335783297338
151,Noah Cameron,KCR,20.0,86.42752782204256,67.65181763662123,127.75343999216564,214.89195725015676,83.60838735504198,65.44511601627407,117.6021171479271,108.09020086491863,102.3502065162492,95.3598097120868,124.14360628186265,134.13615980494035,107.29554788786733,142.34272336078428,61.85165495031415,119.83294850114376
152,Luis Severino,ATH,24.2,111.29776788887928,182.84274636339322,60.87075670931077,139.3893746219324,106.47109465702687,174.91337383624185,104.90545476898627,126.92791249391131,107.64418271536553,98.3398038835973,142.87017799412976,134.93998037739237,114.98166420394892,128.3417999140931,98.41391586621455,87.83102423558658
153,PJ Poulin,WSN,2.0,106.54898222133305,0.0,,444.97859905437406,129.525269367524,0.0,121.3969807258454,77.12962510896713,87.91953828189712,138.5960435415794,113.37878355300164,188.90428001420307,60.99235590264321,0.0,138.1105582311561,106.2795371765336
154,Andre Pallante,STL,20.0,63.929389332799836,137.21173121765423,46.591778974409166,88.99571981087482,59.78089331013653,128.3078090350466,98.05140750933667,111.83795640800231,87.91953828189712,103.2098196497764,104.27474643794537,130.79067199631382,133.4831129492433,80.08221857776905,118.57977218379298,88.56628089187839
155,Jacob Lopez,ATH,18.1,88.73842159517756,209.10561180441732,42.437128833998464,140.65654956835797,77.81591089411192,183.36751955878844,110.45773599897619,146.37920174521696,102.77140078174816,101.15736636359554,146.99583964810202,148.20535225122183,151.84464239659994,82.40894488385479,80.04331826987182,129.80207323135735
156,Chris Bassitt,BAL,16.0,44.48475749752745,155.03541726542323,28.69328597452474,53.72298995296717,36.915680607422715,128.65616198253323,141.46341627939057,158.40805488006234,125.09469685319345,98.21703259128475,148.66672570889762,137.24370507705302,153.8482221412771,128.3417999140931,110.22358581818628,75.28373502262733
157,Brandon Williamson,CIN,20.2,61.86715572538027,156.92838501611678,39.42381300791408,129.18734514503225,60.445125704844536,153.32135224781155,84.97788650809179,104.4982097974118,70.33563062551768,107.43879338077029,104.563033996671,142.3671332991383,157.33689144798615,100.6747891598027,65.76693232660939,139.1755841827521
158,Eric Lauer,TOR,12.2,96.32789502792862,160.22798954148533,60.119265870709214,203.58185474791375,92.15042085325285,153.27935061860143,97.25609869208101,117.70257836971612,84.08569154870304,79.66768919913964,186.20608102497656,152.0536325748264,132.8070621020786,72.48934958903175,73.37304168735001,141.7378961452045
159,Justin Verlander,DET,3.2,27.73076107603909,123.00332025680348,22.544724707152135,234.42761919771957,23.037604885027342,102.18623342214454,149.78479370759004,162.64358287615997,115.61782587946668,63.57320647472454,289.90530432608625,185.37292717068152,163.81553102760932,195.7212451430017,45.024366571827265,111.61859332596715
160,Javier Assad,CHC,10.0,63.92939542958208,99.79035949322608,64.06369614319902,177.9914565963377,60.445125704844536,94.35160073006524,124.35788269476843,123.4074119433953,106.56913731139043,73.49790183611148,207.78907559481473,144.28462765896288,121.56954336713417,105.70852888206417,98.65039860500619,98.68814155005312
161,Luinder Avila,KCR,3.0,135.57258619742257,225.5060480357706,60.119265870709214,286.52259600441295,97.26988894592579,161.7948703131391,226.3414660470249,273.331529383572,242.79743434687998,87.41315900764202,344.84333433953947,186.81876118875243,137.9554915585814,47.44757410564588,109.14997943708613,115.96736955015568
162,Brandon Pfaadt,ARI,16.2,70.32233094866385,89.81131840485813,78.30007304967351,160.192301770426,68.31127214168437,87.24291848327951,109.44121747254243,106.43888671069593,94.68257968819688,83.99760213801198,148.16193060316897,138.58127576800422,116.6064294181866,57.65919752398566,121.36988444338999,96.61776090049491
163,Eury Pérez,MIA,20.0,106.54898222133305,137.21173121765423,77.65296501429411,177.99143962174963,99.63482248578651,128.3078090350466,108.9460083437074,119.55091891889904,104.20093426002619,91.04849567833323,134.2153794804974,140.584324498719,123.77129672134728,92.72677946147392,76.72808782946974,130.51872981930464
164,Ryan Weiss,HOU,3.2,83.19228322811728,246.00664051360695,33.817087060728205,234.42761919771957,82.07146888019633,242.69230644047786,106.09756220954291,142.31313501664,86.7133694096,124.8759413196077,116.92267065877228,199.38483250931932,158.94211051174727,57.9914799843794,80.04331826987182,141.7378961452045
165,Max Scherzer,TOR,16.1,62.252719363486264,69.03246502798056,90.17889882860854,210.50640116149827,64.36977928214827,71.38008938719939,109.52006421630239,95.84352515572115,86.7133694096,76.75301755267557,170.66011354277433,146.10748588259415,128.70990501138135,110.40685595347817,60.03248876243635,137.3767301295927
166,Merrill Kelly,ARI,5.1,59.933806071833054,187.10691735833345,32.03184807159951,166.86698459143764,56.667305489960015,176.9092524303278,106.22235813511472,130.15625012929908,87.91953828189712,127.65425055016226,84.18291692180641,171.91044456873308,150.24277409497884,132.1356611025802,71.93258241206047,116.24324378683362
167,Germán Márquez,SDP,18.2,85.61972077261865,80.18867681944953,106.7728269053317,238.38140046977963,86.07691940449254,80.61687475362717,116.40806370971475,107.43055291798132,99.53155277195899,131.3015149268333,100.9614800343115,149.1961837802562,112.34559650922424,109.35365018491481,71.43649550186927,128.26840675395513
168,Michael Lorenzen,COL,15.2,88.4129942174042,79.6199681654348,111.04373998154497,227.2231374636027,66.21797462347014,59.63233222025346,165.81051025969126,182.15721820614155,151.49212750111502,78.84206063506191,190.83877529266613,144.38944176693033,108.33572498933934,99.5804981686141,126.76814507953466,69.31274157910913
169,Brayan Bello,BOS,18.2,70.81247292740701,144.96818608124858,48.84690351713314,138.14483483651884,61.85096169305048,126.62207233456373,127.3170746514515,143.76529717705725,113.8112973501,87.96292721796354,153.4282255435362,137.3958196438945,118.08500638231776,104.38466407626758,129.30074491595678,66.72584026847616
170,Brent Suter,LAA,2.0,101.67943964806692,225.5060480357706,45.08944941430427,429.78389400661945,87.5429001388761,194.1538451523823,159.14634331431438,186.36240639789,138.74139105536003,139.86105441222725,105.32722826599532,250.1124915168431,115.6847584297626,173.9744399531382,120.0649775248727,42.52136871599725
171,Jose Quintana,COL,8.0,39.95587309611114,249.47590468103482,16.015924035799756,111.24466302499076,36.757171091865544,229.50389573326132,102.5595181994211,144.61806431913004,84.40275675062122,101.90885545559918,124.57531386116125,165.26330908272843,202.25021412843586,105.70852888206417,36.82948219497496,170.04725948245377
172,Colton Gordon,HOU,3.2,138.65380538019545,0.0,,468.85523839543913,115.18802617599471,0.0,188.61788837252072,162.64358287615997,189.1928059845818,112.79117278676038,233.84534131754455,199.38483250931932,74.93588361541916,120.44384276344464,92.35767487136057,98.12623573395815
173,Roki Sasaki,LAD,13.0,122.94113333230736,191.90451918553035,64.06369614319902,205.37473802509572,107.93772469960588,168.48500221350696,112.23494444464951,142.39315404732395,110.52741955438495,104.99700260321698,157.76279304808094,147.61222012501483,119.17628792029798,114.2794905690331,80.87555203646811,114.89679683270708
174,Pete Fairbanks,MIA,1.0,106.54898222133305,249.4758749411895,42.70913076213268,889.9571981087481,64.76263445709277,151.63650177986514,212.44471627022943,308.51850043586853,175.83907656379424,53.30617050762528,671.0768974024869,427.89662636288756,205.4403649981581,105.70852888206417,46.036852743718704,159.41930576480038
175,Ryan Johnson,LAA,3.1,61.00766960698492,270.60728345004634,22.544724707152135,257.8703609964057,41.68709520000897,184.90842349237877,174.74892599218833,245.99839990545038,148.65149041645716,72.84429912641468,379.1780579188206,222.04649623754253,201.06231441915773,139.17955175374124,64.03465451984547,119.05983271094615
176,Ryan Feltner,COL,18.0,82.87143500727898,97.0184009506824,85.41826152426536,247.21034590566103,80.33845802019202,94.0530196613521,118.0248423723497,115.69444379316288,99.53155277195899,97.01723047910556,132.8803259849214,149.6907372598125,112.95948609203184,82.01523750655045,99.21735487649535,109.94434868420424
177,Brandon Sproat,MIL,9.2,99.20078307539553,129.03925414623058,76.87643537183882,276.1936313715958,97.14395213897762,126.36375219085795,114.8349817676916,119.68390890284346,98.46988287572476,89.83076894160205,189.05950681545772,169.82352822199377,118.9046646933536,78.30261390841157,76.72808782946974,137.76977027625526
178,Jameson Taillon,CHC,22.2,98.71450100333749,99.05660018158216,99.6546384307399,235.57691198948186,100.21165576189124,100.55894377721629,99.97398412716679,98.68055253968171,84.88783006527997,121.91318636134731,101.85738314060322,152.24255458569274,115.19343998784306,75.5060916055807,73.0743693285163,143.39302616794137
179,Kyle Leahy,STL,19.0,72.90193520406999,105.04247365944819,69.4023374884656,187.35941012815752,68.52790399715738,98.74004739907473,115.87893614739787,117.72416464000246,99.64214338615005,107.92314857763219,134.1546445400467,149.74505122718472,112.52000584355714,100.6747891598027,116.91899087958923,80.13139692149981
180,George Klassen,LAA,4.2,130.73072592959113,483.2273116254336,27.053669648582563,184.1931225257298,82.07146888019633,303.3653830505974,135.03326099396372,271.5566863193021,138.74139105536003,89.65452205553386,270.84148101178283,230.06536316130035,188.04332522097798,139.17955175374124,128.06930927982089,51.025642663299266
181,Zack Littell,WSN,14.0,98.93834063409498,71.27882141176842,138.8046749769312,317.8418564674101,89.29393548397245,64.33063686140812,143.91416263467153,137.73147340886987,127.88296477366852,100.0971425270082,194.3636289480028,167.46552299539226,88.56479736478535,107.86584545285396,112.7433127572026,81.33638023196868
182,Matthew Liberatore,STL,21.0,60.885132697904595,95.03842854902457,64.06369614319902,211.89457097827335,57.87299262860925,90.336638861366,123.514369924552,121.20369659980548,101.9356965587213,122.60419227841497,110.34364702428081,157.58248307319812,124.36799678813928,115.84496305706213,88.28985438464903,105.55159488265846
183,Cristian Javier,HOU,9.1,43.576908643197044,217.4522902314451,20.039755275206588,184.1931225257298,36.47620824529354,182.01922983035843,149.1100874296279,175.71314997131313,123.0770404523355,72.5694149513234,298.57038005278235,206.1089998456572,191.58153693082485,114.17072633341768,75.04061095304544,119.59134999210765
184,Luis Gil,NYY,9.0,79.08400861516316,125.28113779765032,63.125229180025975,382.030128005884,74.73174388220427,118.38649044935133,97.00348544872496,107.67605702989201,57.80891293973334,116.5508786302357,167.65247849673872,219.02046783999776,126.08653704932279,57.9914799843794,115.61812638981486,103.94112383981664
185,Miles Mikolas,WSN,12.1,95.0301757819413,141.59441915675512,67.1143483221903,360.7934679921807,74.42869953148733,110.89833678989291,155.79279193150157,181.35885290371402,135.8756500720228,62.99820153421097,312.557735688769,206.1422028544286,130.65234157322269,99.10174582693514,91.11460431188186,110.70785104842327
186,Taijuan Walker,PHI,18.2,91.3277021574599,133.64779469908254,68.33460921941229,286.0576805637356,77.16399002036619,112.92079910743527,143.3361941100343,157.01388503397268,126.83474375093353,86.05636681069316,227.07910471221817,179.59945527630524,120.56858959860163,118.33044277054132,99.63199453773366,91.21005053815655
187,Tyler Mahle,SFG,18.2,119.86760908166612,160.37735363889905,74.74097883373219,286.0576805637356,108.18303746507192,144.7439339996238,134.1756102759344,148.74999634797413,129.18789298564474,105.45351136020258,186.67614854123983,180.04955498239477,94.48759856116753,117.45392086261737,119.35480329028627,68.88488513812763
188,Luis Morales,ATH,7.1,69.32689367437645,246.00660852130352,28.18090588394017,468.85517742245486,52.10886910943984,184.90842349237877,167.18403742109794,213.46967476397154,130.0700541144,102.33735687676182,282.68431436800194,293.79797480850885,197.3439576019466,93.20059262699701,68.60855841412015,136.67582838017427
